1,1,1
2,2,2
3,3,3
4,4,4
5,5,5
6,6,6
7,7,7
8,8,8
9,9,9
10,10,10
11,11,11
12,12,12
13,13,13
14,14,14
15,15,15
16,16,16
17,17,17
18,18,18
19,19,19
20,20,20
21,21,21
22,22,22
23,23,23
24,24,24
25,25,25
26,26,26
27,27,27
28,28,28
29,29,29
30,30,30
31,31,31
32,32,32
33,33,33
34,34,34
35,35,35
36,36,36
37,37,37
38,38,38
39,39,39
40,40,40
41,41,41
42,42,42
43,43,43
44,44,44
45,45,45
46,46,46
47,47,47
48,48,48
49,49,49
50,50,50
51,51,51
52,52,52
53,53,53
54,54,54
55,55,55
56,56,56
57,57,57
58,58,58
59,59,59
60,60,60
61,61,61
62,62,62
63,63,63
64,64,64
65,65,65
66,66,66
67,67,67
68,68,68
69,69,69
70,70,70
71,71,71
72,72,72
73,73,73
74,74,74
75,75,75
76,76,76
77,77,77
78,78,78
79,79,79
80,80,80
81,81,81
82,82,82
83,83,83
84,84,84
85,85,85
86,86,86
87,87,87
88,88,88
89,89,89
90,90,90
91,91,91
92,92,92
93,93,93
94,94,94
95,95,95
96,96,96
97,97,97
98,98,98
99,99,99
100,100,100
101,101,101
102,102,102
103,1,103
104,2,104
105,3,105
106,4,106
107,5,107
108,6,108
109,7,109
110,8,110
111,9,111
112,10,112
113,11,113
114,12,114
115,13,115
116,14,116
117,15,117
118,16,118
119,17,119
120,18,120
121,19,121
122,20,122
123,21,123
124,22,124
125,23,125
126,24,126
127,25,127
128,26,128
129,27,129
130,28,130
131,29,131
132,30,132
133,31,133
134,32,134
135,33,135
136,34,136
137,35,137
138,36,138
139,37,139
140,38,140
141,39,141
142,40,142
143,41,143
144,42,144
145,43,145
146,44,146
147,45,147
148,46,148
149,47,149
150,48,150
151,49,151
152,50,152
153,51,153
154,52,154
155,53,155
156,54,156
157,55,157
158,56,158
159,57,159
160,58,160
161,59,161
162,60,162
163,61,163
164,62,164
165,63,165
166,64,166
167,65,167
168,66,168
169,67,169
170,68,170
171,69,171
172,70,172
173,71,173
174,72,174
175,73,175
176,74,176
177,75,177
178,76,178
179,77,179
180,78,180
181,79,181
182,80,182
183,81,183
184,82,184
185,83,185
186,84,186
187,85,187
188,86,188
189,87,189
190,88,190
191,89,191
192,90,192
193,91,193
194,92,194
195,93,195
196,94,196
197,95,197
198,96,198
199,97,199
200,98,200
201,99,201
202,100,202
203,101,203
204,102,204
205,1,205
206,2,206
207,3,207
208,4,208
209,5,209
210,6,210
211,7,211
212,8,212
213,9,213
214,10,214
215,11,215
216,12,216
217,13,217
218,14,218
219,15,219
220,16,220
221,17,221
222,18,222
223,19,223
224,20,224
225,21,225
226,22,226
227,23,227
228,24,228
229,25,229
230,26,230
231,27,231
232,28,232
233,29,233
234,30,234
235,31,235
236,32,236
237,33,237
238,34,238
239,35,239
240,36,240
241,37,241
242,38,242
243,39,243
244,40,244
245,41,245
246,42,246
247,43,247
248,44,248
249,45,249
250,46,250
251,47,251
252,48,252
253,49,253
254,50,254
255,51,255
256,52,256
257,53,257
258,54,258
259,55,259
260,56,260
261,57,261
262,58,262
263,59,263
264,60,264
265,61,265
266,62,266
267,63,267
268,64,268
269,65,269
270,66,270
271,67,271
272,68,272
273,69,273
274,70,274
275,71,275
276,72,276
277,73,277
278,74,278
279,75,279
280,76,280
281,77,281
282,78,282
283,79,283
284,80,284
285,81,285
286,82,286
287,83,287
288,84,288
289,85,289
290,86,290
291,87,291
292,88,292
293,89,293
294,90,294
295,91,295
296,92,296
297,93,297
298,94,298
299,95,299
300,96,300
301,97,301
302,98,302
303,99,303
304,100,304
305,101,305
306,102,306
307,1,307
308,2,308
309,3,309
310,4,310
311,5,311
312,6,312
313,7,313
314,8,314
315,9,315
316,10,316
317,11,317
318,12,318
319,13,319
320,14,320
321,15,321
322,16,322
323,17,323
324,18,324
325,19,325
326,20,326
327,21,327
328,22,328
329,23,329
330,24,330
331,25,331
332,26,332
333,27,333
334,28,334
335,29,335
336,30,336
337,31,337
338,32,338
339,33,339
340,34,340
341,35,341
342,36,342
343,37,343
344,38,344
345,39,345
346,40,346
347,41,347
348,42,348
349,43,349
350,44,350
351,45,351
352,46,352
353,47,353
354,48,354
355,49,355
356,50,356
357,51,357
358,52,358
359,53,359
360,54,360
361,55,361
362,56,362
363,57,363
364,58,364
365,59,365
366,60,366
367,61,367
368,62,368
369,63,369
370,64,370
371,65,371
372,66,372
373,67,373
374,68,374
375,69,375
376,70,376
377,71,377
378,72,378
379,73,379
380,74,380
381,75,381
382,76,382
383,77,383
384,78,384
385,79,385
386,80,386
387,81,387
388,82,388
389,83,389
390,84,390
391,85,391
392,86,392
393,87,393
394,88,394
395,89,395
396,90,396
397,91,397
398,92,398
399,93,399
400,94,400
401,95,401
402,96,402
403,97,403
404,98,404
405,99,405
406,100,406
407,101,407
408,102,408
409,1,409
410,2,410
411,3,411
412,4,412
413,5,413
414,6,414
415,7,415
416,8,416
417,9,417
418,10,418
419,11,419
420,12,420
421,13,421
