1,1,1,1
2,2,2,2
3,3,3,3
4,4,4,4
5,5,5,5
6,6,6,6
7,7,7,7
8,8,8,8
9,9,9,9
10,10,10,10
11,11,11,11
12,12,12,12
13,13,13,13
14,14,14,14
15,15,15,15
16,16,16,16
17,17,17,17
18,18,18,18
19,19,19,19
20,20,20,20
21,21,21,21
22,22,22,22
23,23,23,23
24,24,24,24
25,25,25,25
26,26,26,26
27,27,27,27
28,28,28,28
29,29,29,29
30,30,30,30
31,31,31,31
32,32,32,32
33,33,33,33
34,34,34,34
35,35,35,35
36,36,36,36
37,37,37,37
38,38,38,38
39,39,39,39
40,40,40,40
41,41,41,41
42,42,42,42
43,43,43,43
44,44,44,44
45,45,45,45
46,46,46,46
47,47,47,47
48,48,48,48
49,49,49,49
50,50,50,50
51,51,51,51
52,52,52,52
53,53,53,53
54,54,54,54
55,55,55,55
56,56,56,56
57,57,57,57
58,58,58,58
59,59,59,59
60,60,60,60
61,61,61,61
62,62,62,62
63,63,63,63
64,64,64,64
65,65,65,65
66,66,66,66
67,67,67,67
68,68,68,68
69,69,69,69
70,70,70,70
71,71,71,71
72,72,72,72
73,73,73,73
74,74,74,74
75,75,75,75
76,76,76,76
77,77,77,77
78,78,78,78
79,79,79,79
80,80,80,80
1,81,81,81
2,82,82,82
3,83,83,83
4,84,84,84
5,85,85,85
6,86,86,86
7,87,87,87
8,88,88,88
9,89,89,89
10,90,90,90
11,91,91,91
12,92,92,92
13,93,93,93
14,94,94,94
15,95,95,95
16,96,96,96
17,97,97,97
18,98,98,98
19,99,99,99
20,100,100,100
21,101,101,101
22,102,102,102
23,103,103,103
24,104,104,104
25,105,105,105
26,106,106,106
27,107,107,107
28,108,108,108
29,109,109,109
30,110,110,110
31,111,111,111
32,112,112,112
33,113,113,113
34,114,114,114
35,115,115,115
36,116,116,116
37,117,117,117
38,118,118,118
39,119,119,119
40,120,120,120
41,121,121,121
42,122,122,122
43,123,123,123
44,124,124,124
45,125,125,125
46,126,126,126
47,127,127,127
48,128,128,128
49,129,129,129
50,130,130,130
51,131,131,131
52,132,132,132
53,133,133,133
54,134,134,134
55,135,135,135
56,136,136,136
57,137,137,137
58,138,138,138
59,139,139,139
60,140,140,140
61,141,141,141
62,142,142,142
63,143,143,143
64,144,144,144
65,145,145,145
66,146,146,146
67,147,147,147
68,148,148,148
69,149,149,149
70,150,150,150
71,151,151,151
72,152,152,152
73,153,153,153
74,154,154,154
75,155,155,155
76,156,156,156
77,157,157,157
78,158,158,158
79,159,159,159
80,160,160,160
1,161,161,161
2,162,162,162
3,163,163,163
4,164,164,164
5,165,165,165
6,166,166,166
7,167,167,167
8,168,168,168
9,169,169,169
10,170,170,170
11,171,171,171
12,172,172,172
13,173,173,173
14,174,174,174
15,175,175,175
16,176,176,176
17,177,177,177
18,178,178,178
19,179,179,179
20,180,180,180
21,181,181,181
22,182,182,182
23,183,183,183
24,184,184,184
25,185,185,185
26,186,186,186
27,187,187,187
28,188,188,188
29,189,189,189
30,190,190,190
31,191,191,191
32,192,192,192
33,193,193,193
34,194,194,194
35,195,195,195
36,196,196,196
37,197,197,197
38,198,198,198
39,199,199,199
40,200,200,200
41,201,201,201
42,202,202,202
43,203,203,203
44,204,204,204
45,205,205,205
46,206,206,206
47,207,207,207
48,208,208,208
49,209,209,209
50,210,210,210
51,211,211,211
52,212,212,212
53,213,213,213
54,214,214,214
55,215,215,215
56,216,216,216
57,217,217,217
58,218,218,218
59,219,219,219
60,220,220,220
61,221,221,221
62,222,222,222
63,223,223,223
64,224,224,224
65,225,225,225
66,226,226,226
67,227,227,227
68,228,228,228
69,229,229,229
70,230,230,230
71,231,231,231
72,232,232,232
73,233,233,233
74,234,234,234
75,235,235,235
76,236,236,236
77,237,237,237
78,238,238,238
79,239,239,239
80,240,240,240
1,241,241,241
2,242,242,242
3,243,243,243
4,244,244,244
5,245,245,245
6,246,246,246
7,247,247,247
8,248,248,248
9,249,249,249
10,250,250,250
11,251,251,251
12,252,252,252
13,253,253,253
14,254,254,254
15,255,255,255
16,256,256,256
17,257,257,257
18,258,258,258
19,259,259,259
20,260,260,260
21,261,261,261
22,262,262,262
23,263,263,263
24,264,264,264
25,265,265,265
26,266,266,266
27,267,267,267
28,268,268,268
29,269,269,269
30,270,270,270
31,271,271,271
32,272,272,272
33,273,273,273
34,274,274,274
35,275,275,275
36,276,276,276
37,277,277,277
38,278,278,278
39,279,279,279
40,280,280,280
41,281,281,281
42,282,282,282
43,283,283,283
44,284,284,284
45,285,285,285
46,286,286,286
47,287,287,287
