1,1,1,1
2,2,2,2
3,3,3,3
4,4,4,4
5,5,5,5
6,6,6,6
7,7,7,7
8,8,8,8
9,9,9,9
10,10,10,10
11,11,11,11
12,12,12,12
13,13,13,13
14,14,14,14
15,15,15,15
16,16,16,16
17,17,17,17
18,18,18,18
19,19,19,19
20,20,20,20
21,21,21,21
22,22,22,22
23,23,23,23
24,24,24,24
25,25,25,25
26,26,26,26
27,27,27,27
28,28,28,28
29,29,29,29
30,30,30,30
31,31,31,31
32,32,32,32
33,33,33,33
34,34,34,34
35,35,35,35
36,36,36,36
37,37,37,37
38,38,38,38
39,39,39,39
40,40,40,40
41,41,41,41
42,42,42,42
43,43,43,43
44,44,44,44
45,45,45,45
46,46,46,46
47,47,47,47
48,48,48,48
49,49,49,49
50,50,50,50
51,51,51,51
52,52,52,52
53,53,53,53
54,54,54,54
55,55,55,55
56,56,56,56
57,57,57,57
58,58,58,58
59,59,59,59
60,60,60,60
61,61,61,61
62,62,62,62
63,63,63,63
64,64,64,64
65,65,65,1
66,66,66,2
67,67,67,3
68,68,68,4
69,69,69,5
70,70,70,6
71,71,71,7
72,72,72,8
73,73,73,9
74,74,74,10
75,75,75,11
76,76,76,12
77,77,77,13
78,78,78,14
79,79,79,15
80,80,80,16
81,81,81,17
82,82,82,18
83,83,83,19
84,84,84,20
85,85,85,21
86,86,86,22
87,87,87,23
88,88,88,24
89,89,89,25
90,90,90,26
91,91,91,27
92,92,92,28
93,93,93,29
94,94,94,30
95,95,95,31
96,96,96,32
97,97,97,33
98,98,98,34
99,99,99,35
100,100,100,36
101,101,101,37
102,102,102,38
103,103,103,39
104,104,104,40
105,105,105,41
106,106,106,42
107,107,107,43
108,108,108,44
109,109,109,45
110,110,110,46
111,111,111,47
112,112,112,48
113,113,113,49
114,114,114,50
115,115,115,51
116,116,116,52
117,117,117,53
118,118,118,54
119,119,119,55
120,120,120,56
121,121,121,57
122,122,122,58
123,123,123,59
124,124,124,60
125,125,125,61
126,126,126,62
127,127,127,63
128,128,128,64
129,129,129,1
130,130,130,2
131,131,131,3
132,132,132,4
133,133,133,5
134,134,134,6
135,135,135,7
136,136,136,8
137,137,137,9
138,138,138,10
139,139,139,11
140,140,140,12
141,141,141,13
142,142,142,14
143,143,143,15
144,144,144,16
145,145,145,17
146,146,146,18
147,147,147,19
148,148,148,20
149,149,149,21
150,150,150,22
151,151,151,23
152,152,152,24
153,153,153,25
154,154,154,26
155,155,155,27
156,156,156,28
157,157,157,29
158,158,158,30
159,159,159,31
160,160,160,32
161,161,161,33
162,162,162,34
163,163,163,35
164,164,164,36
165,165,165,37
166,166,166,38
167,167,167,39
168,168,168,40
169,169,169,41
170,170,170,42
171,171,171,43
172,172,172,44
173,173,173,45
174,174,174,46
175,175,175,47
176,176,176,48
177,177,177,49
178,178,178,50
179,179,179,51
180,180,180,52
181,181,181,53
182,182,182,54
183,183,183,55
184,184,184,56
185,185,185,57
186,186,186,58
187,187,187,59
188,188,188,60
189,189,189,61
190,190,190,62
191,191,191,63
192,192,192,64
193,193,193,1
194,194,194,2
195,195,195,3
196,196,196,4
197,197,197,5
198,198,198,6
199,199,199,7
200,200,200,8
201,201,201,9
202,202,202,10
203,203,203,11
204,204,204,12
205,205,205,13
206,206,206,14
207,207,207,15
208,208,208,16
209,209,209,17
210,210,210,18
211,211,211,19
212,212,212,20
213,213,213,21
214,214,214,22
215,215,215,23
216,216,216,24
217,217,217,25
218,218,218,26
219,219,219,27
220,220,220,28
221,221,221,29
222,222,222,30
223,223,223,31
224,224,224,32
225,225,225,33
226,226,226,34
227,227,227,35
228,228,228,36
229,229,229,37
230,230,230,38
231,231,231,39
232,232,232,40
233,233,233,41
234,234,234,42
235,235,235,43
236,236,236,44
237,237,237,45
238,238,238,46
239,239,239,47
240,240,240,48
241,241,241,49
242,242,242,50
243,243,243,51
244,244,244,52
245,245,245,53
246,246,246,54
247,247,247,55
248,248,248,56
249,249,249,57
250,250,250,58
251,251,251,59
252,252,252,60
253,253,253,61
254,254,254,62
255,255,255,63
256,256,256,64
257,257,257,1
258,258,258,2
259,259,259,3
260,260,260,4
261,261,261,5
262,262,262,6
263,263,263,7
264,264,264,8
265,265,265,9
266,266,266,10
267,267,267,11
268,268,268,12
269,269,269,13
270,270,270,14
271,271,271,15
272,272,272,16
273,273,273,17
274,274,274,18
275,275,275,19
276,276,276,20
277,277,277,21
278,278,278,22
279,279,279,23
280,280,280,24
281,281,281,25
282,282,282,26
283,283,283,27
284,284,284,28
285,285,285,29
286,286,286,30
287,287,287,31
