1,1,1,1
2,2,2,2
3,3,3,3
4,4,4,4
5,5,5,5
6,6,6,6
7,7,7,7
8,8,8,8
9,9,9,9
10,10,10,10
11,11,11,11
12,12,12,12
13,13,13,13
14,14,14,14
15,15,15,15
16,16,16,16
17,17,17,17
18,18,18,18
19,19,19,19
20,20,20,20
21,21,21,21
22,22,22,22
23,23,23,23
24,24,24,24
25,25,25,25
26,26,26,26
27,27,27,27
28,28,28,28
29,29,29,29
30,30,30,30
31,31,31,31
32,32,32,32
33,33,33,33
34,34,34,34
35,35,35,35
36,36,36,36
37,37,37,37
38,38,38,38
39,39,39,39
40,40,40,40
41,41,41,41
42,42,42,42
43,43,43,43
44,44,44,44
45,45,45,45
46,46,46,46
47,47,47,47
48,48,48,48
49,49,49,49
50,50,50,50
51,51,51,51
52,52,52,52
53,53,53,53
54,54,54,54
55,55,55,55
56,56,56,56
57,57,57,57
58,58,58,58
59,59,59,59
60,60,60,60
61,61,61,61
62,62,62,62
63,63,63,63
64,64,64,64
65,65,65,65
66,66,66,66
67,67,67,67
68,68,68,68
69,69,69,69
70,70,70,70
71,71,71,71
72,72,72,72
73,73,73,73
74,74,74,74
75,75,75,75
76,76,76,76
77,77,77,77
78,78,78,78
79,79,79,79
80,80,80,80
81,81,81,81
82,82,82,82
83,83,83,83
84,84,84,84
85,85,85,85
86,86,86,86
87,87,87,87
88,88,88,88
89,89,89,89
90,90,90,90
91,91,91,91
92,92,92,92
93,93,93,93
94,94,94,94
95,95,95,95
96,96,96,96
97,97,97,97
98,98,98,98
99,99,99,99
100,100,100,100
101,101,101,101
102,102,102,102
103,103,103,103
104,104,104,104
105,105,105,105
106,106,106,106
107,107,107,107
108,108,108,108
109,109,109,109
110,110,110,110
111,111,111,111
112,112,112,112
113,113,113,113
114,114,114,114
115,115,115,115
116,116,116,116
117,117,117,117
118,118,118,118
119,119,119,119
120,120,120,120
121,1,121,121
122,2,122,122
123,3,123,123
124,4,124,124
125,5,125,125
126,6,126,126
127,7,127,127
128,8,128,128
129,9,129,129
130,10,130,130
131,11,131,131
132,12,132,132
133,13,133,133
134,14,134,134
135,15,135,135
136,16,136,136
137,17,137,137
138,18,138,138
139,19,139,139
140,20,140,140
141,21,141,141
142,22,142,142
143,23,143,143
144,24,144,144
145,25,145,145
146,26,146,146
147,27,147,147
148,28,148,148
149,29,149,149
150,30,150,150
151,31,151,151
152,32,152,152
153,33,153,153
154,34,154,154
155,35,155,155
156,36,156,156
157,37,157,157
158,38,158,158
159,39,159,159
160,40,160,160
161,41,161,161
162,42,162,162
163,43,163,163
164,44,164,164
165,45,165,165
166,46,166,166
167,47,167,167
168,48,168,168
169,49,169,169
170,50,170,170
171,51,171,171
172,52,172,172
173,53,173,173
174,54,174,174
175,55,175,175
176,56,176,176
177,57,177,177
178,58,178,178
179,59,179,179
180,60,180,180
181,61,181,181
182,62,182,182
183,63,183,183
184,64,184,184
185,65,185,185
186,66,186,186
187,67,187,187
188,68,188,188
189,69,189,189
190,70,190,190
191,71,191,191
192,72,192,192
193,73,193,193
194,74,194,194
195,75,195,195
196,76,196,196
197,77,197,197
198,78,198,198
199,79,199,199
200,80,200,200
201,81,201,201
202,82,202,202
203,83,203,203
204,84,204,204
205,85,205,205
206,86,206,206
207,87,207,207
208,88,208,208
209,89,209,209
210,90,210,210
211,91,211,211
212,92,212,212
213,93,213,213
214,94,214,214
215,95,215,215
216,96,216,216
217,97,217,217
218,98,218,218
219,99,219,219
220,100,220,220
221,101,221,221
222,102,222,222
223,103,223,223
224,104,224,224
225,105,225,225
226,106,226,226
227,107,227,227
228,108,228,228
229,109,229,229
230,110,230,230
231,111,231,231
232,112,232,232
233,113,233,233
234,114,234,234
235,115,235,235
236,116,236,236
237,117,237,237
238,118,238,238
239,119,239,239
240,120,240,240
241,1,241,241
242,2,242,242
243,3,243,243
244,4,244,244
245,5,245,245
246,6,246,246
247,7,247,247
248,8,248,248
249,9,249,249
250,10,250,250
251,11,251,251
252,12,252,252
253,13,253,253
254,14,254,254
255,15,255,255
256,16,256,256
257,17,257,257
258,18,258,258
259,19,259,259
260,20,260,260
261,21,261,261
262,22,262,262
263,23,263,263
264,24,264,264
265,25,265,265
266,26,266,266
267,27,267,267
268,28,268,268
269,29,269,269
270,30,270,270
271,31,271,271
272,32,272,272
273,33,273,273
274,34,274,274
275,35,275,275
276,36,276,276
277,37,277,277
278,38,278,278
279,39,279,279
280,40,280,280
281,41,281,281
282,42,282,282
283,43,283,283
284,44,284,284
285,45,285,285
286,46,286,286
287,47,287,287
